Date,Open,High,Low,Close,Adj Close,Volume,Range,Percent change
2008-10-06,107.1500015258789,107.62000274658203,100.63999938964844,104.72000122070312,81.60044860839844,610637500,6.980003356933594,6.514235424670321
2001-01-03,128.3125,136.0,127.65625,135.0,92.06060028076172,19431600,8.34375,6.5026790063321975
2008-12-01,87.51000213623047,87.55000305175781,81.86000061035156,82.11000061035156,63.98220443725586,369927100,5.69000244140625,6.502116675244032
2011-08-09,114.06999969482422,117.63999938964844,110.2699966430664,117.4800033569336,97.17415618896484,717828700,7.370002746582031,6.46094745884043
2001-09-17,101.0,106.4000015258789,100.0,104.30000305175781,71.51966857910156,32388700,6.400001525878906,6.336635174137531
2020-03-19,239.25,247.3800048828125,232.22000122070312,240.50999450683594,236.10084533691406,289322000,15.160003662109375,6.336469660233804
2008-11-14,89.41000366210938,92.05999755859375,86.5199966430664,86.62000274658203,67.49652099609375,540352300,5.540000915527344,6.196175694683607
2009-01-20,84.2300033569336,85.05999755859375,80.05000305175781,80.56999969482422,63.29182815551758,419855200,5.0099945068359375,5.947992766432115
2008-11-26,84.30000305175781,89.19000244140625,84.23999786376953,88.97000122070312,69.32764434814453,370134200,4.950004577636719,5.8718913386012055
2011-08-11,113.26000213623047,118.91999816894531,112.31999969482422,117.33000183105469,97.05005645751953,487979700,6.599998474121094,5.827298560512596
2008-01-23,127.08999633789062,134.19000244140625,126.83999633789062,133.86000061035156,102.68231964111328,511913000,7.350006103515625,5.783308140142179
2008-11-05,99.19999694824219,100.70999908447266,95.0,96.19000244140625,74.95368194580078,387844100,5.709999084472656,5.756047641263397
2001-09-19,104.0999984741211,104.5,98.55999755859375,101.94999694824219,69.90827941894531,42771800,5.94000244140625,5.706054302088116
2008-11-06,94.45999908447266,95.44000244140625,90.05999755859375,90.86000061035156,70.80038452148438,477721900,5.3800048828125,5.695537724917114
2008-12-03,83.4000015258789,87.83000183105469,83.13999938964844,87.31999969482422,68.04194641113281,519863500,4.69000244140625,5.623504023499266
2020-04-01,247.97999572753906,257.6600036621094,243.89999389648438,246.14999389648438,243.05836486816406,189554600,13.760009765625,5.548838617104993
2008-09-30,113.51000213623047,116.80000305175781,110.52999877929688,115.98999786376953,90.38233184814453,328154400,6.2700042724609375,5.523746061546111
2020-03-26,249.52000427246094,262.79998779296875,249.0500030517578,261.20001220703125,257.9193420410156,257632800,13.749984741210938,5.510574104590338
2008-10-08,97.5199966430664,102.18000030517578,96.80999755859375,97.51000213623047,75.98224639892578,725414800,5.370002746582031,5.5065657623398145
2001-09-21,94.27999877929688,98.98999786376953,93.80000305175781,97.27999877929688,66.95630645751953,49782100,5.189994812011719,5.504873652110611
2011-08-18,116.5,119.70999908447266,113.38999938964844,114.51000213623047,94.717529296875,512956300,6.319999694824219,5.424892441909201
2008-10-29,93.7699966430664,97.16999816894531,92.0999984741211,93.08000183105469,72.5302734375,531270100,5.069999694824219,5.406846407516756
2009-02-26,77.81999969482422,79.66999816894531,75.52999877929688,75.62000274658203,59.40335464477539,363353900,4.1399993896484375,5.319968396149695
2009-02-10,86.2699966430664,87.02999877929688,82.44999694824219,83.11000061035156,65.28711700439453,536212800,4.5800018310546875,5.30891620409352
2002-07-22,84.0999984741211,85.91000366210938,81.44999694824219,82.19999694824219,57.133460998535156,78134000,4.4600067138671875,5.303218543148491
2020-03-10,284.6400146484375,288.5199890136719,273.5,288.4200134277344,283.132568359375,276444100,15.019989013671875,5.276836790576776
2018-12-26,235.97000122070312,246.17999267578125,233.75999450683594,246.17999267578125,237.17579650878906,218485400,12.419998168945312,5.263380135057451
2020-03-03,309.5,313.8399963378906,297.57000732421875,300.239990234375,294.7358703613281,300139100,16.269989013671875,5.256862363060379
2008-10-20,95.3499984741211,99.0999984741211,94.08999633789062,98.80999755859375,76.99524688720703,321294200,5.010002136230469,5.2543284912482005
2002-10-01,82.43000030517578,85.7699966430664,81.47000122070312,85.72000122070312,59.8471565246582,67198100,4.299995422363281,5.216541800853644
2009-03-12,72.62000274658203,75.75,71.97000122070312,75.5,59.30907440185547,409702700,3.779998779296875,5.205175759201945
2002-08-14,89.0199966430664,92.62999725341797,88.0199966430664,92.22000122070312,64.0979232788086,57423600,4.6100006103515625,5.178612428885804
2002-10-10,77.94000244140625,81.06999969482422,77.06999969482422,80.62999725341797,56.29346466064453,76749000,4.0,5.132152777397102
2008-10-03,112.86000061035156,115.44999694824219,109.68000030517578,110.33999633789062,85.9797134399414,461798000,5.769996643066406,5.112525794667752
2009-03-05,70.0999984741211,71.7300033569336,68.16999816894531,68.80000305175781,54.045894622802734,485549400,3.5600051879882812,5.078466855177655
2008-11-18,85.1500015258789,87.22000122070312,82.91000366210938,87.08000183105469,67.85492706298828,523811800,4.30999755859375,5.061652943463365
2008-01-22,127.20999908447266,132.42999267578125,126.0,130.72000122070312,100.27366638183594,435923700,6.42999267578125,5.054628348445684
2009-03-23,78.73999786376953,82.29000091552734,78.30999755859375,82.22000122070312,65.05028533935547,419933300,3.9800033569335938,5.054614509667017
2002-07-25,84.2699966430664,85.8499984741211,81.5999984741211,84.0,58.384544372558594,87176600,4.25,5.043313360983364
2008-12-04,86.05999755859375,88.05000305175781,83.73999786376953,85.30000305175781,66.46791076660156,444173800,4.310005187988281,5.008140030510487
2020-03-23,228.19000244140625,229.67999267578125,218.25999450683594,222.9499969482422,220.14974975585938,326025200,11.419998168945312,5.004600572664307
1996-07-16,62.84375,63.5,60.375,62.8125,40.36238479614258,4141000,3.125,4.972650422675286
2020-03-02,298.2099914550781,309.1600036621094,294.4599914550781,309.0899963378906,303.423583984375,238703600,14.70001220703125,4.92941639389894
2009-03-18,77.80999755859375,80.9000015258789,77.06999969482422,79.93000030517578,62.789085388183594,473273200,3.8300018310546875,4.922249005560702
2002-07-15,91.63999938964844,92.4000015258789,87.88999938964844,92.33999633789062,64.18134307861328,77317200,4.510002136230469,4.921434053108379
2009-03-02,72.5199966430664,73.91999816894531,70.37000274658203,70.5999984741211,55.459877014160156,426452600,3.5499954223632812,4.895195238129805
2008-09-17,119.63999938964844,121.8499984741211,116.0,116.61000061035156,90.342529296875,624095600,5.849998474121094,4.889667756574104
1998-10-09,97.0,98.78125,94.0625,98.53125,65.5666275024414,12708500,4.71875,4.864690721649485
2008-11-10,95.20999908447266,95.52999877929688,90.91999816894531,92.62999725341797,72.17963409423828,301773000,4.6100006103515625,4.841929056486448
2009-03-06,69.4000015258789,70.44999694824219,67.0999984741211,68.91999816894531,54.14015579223633,490470000,3.3499984741210938,4.8270870323711685
1998-10-08,94.5625,96.75,92.21875,96.59375,64.27733612060547,20625000,4.53125,4.791804362194315
1998-09-11,98.1875,101.6875,97.0,101.6875,67.42876434326172,20379800,4.6875,4.774029280712922
2008-12-08,90.33999633789062,92.37999725341797,88.08000183105469,91.0,70.90948486328125,412859300,4.299995422363281,4.759791450821397
2011-10-04,108.3499984741211,112.58000183105469,107.43000030517578,112.33999633789062,93.4033203125,459177500,5.150001525878906,4.7531163806236325
2008-09-15,121.62999725341797,125.6500015258789,119.88999938964844,120.08999633789062,93.03863525390625,483607000,5.760002136230469,4.735675627969814
2009-02-17,80.16000366210938,82.95999908447266,79.16999816894531,79.22000122070312,62.23134231567383,478910100,3.7900009155273438,4.728044838299864
2009-02-23,78.2699966430664,78.2699966430664,74.58999633789062,74.6500015258789,58.641380310058594,379641400,3.6800003051757812,4.701674285176779
1998-08-04,112.21875,112.21875,107.0,107.0,70.9515151977539,15091600,5.21875,4.650515176830966
1999-04-19,132.6875,134.53125,128.375,129.5,86.67047882080078,12487200,6.15625,4.639660857277438
2009-01-21,81.94000244140625,84.23999786376953,80.47000122070312,84.05000305175781,66.0255355834961,364360700,3.7699966430664062,4.600923274028775
2020-02-27,305.4599914550781,311.55999755859375,297.510009765625,297.510009765625,292.0559387207031,284353500,14.04998779296875,4.59961637726785
2018-02-05,273.45001220703125,275.8500061035156,263.30999755859375,263.92999267578125,249.53665161132812,294681800,12.540008544921875,4.58585042425514
2008-09-16,117.19999694824219,122.31999969482422,117.0,122.0999984741211,94.5958480834961,581744300,5.319999694824219,4.539249004565789
2008-12-12,85.55000305175781,89.06999969482422,85.19999694824219,88.98999786376953,69.34323120117188,415060400,3.8700027465820312,4.523673417335447
2002-01-30,110.38999938964844,113.38999938964844,108.4000015258789,111.87000274658203,77.26319885253906,34711800,4.989997863769531,4.520335076872422
2020-12-21,364.9700012207031,378.4599914550781,362.0299987792969,367.8599853515625,367.8599853515625,96386700,16.42999267578125,4.501737847173301
2000-10-18,132.625,136.125,130.15625,134.25,91.26921844482422,10897300,5.96875,4.500471253534402
1998-09-21,99.625,103.40625,98.9375,102.03125,67.89569091796875,8834600,4.46875,4.485570890840653
2000-04-17,135.1875,140.75,134.6875,140.75,95.2242202758789,23918200,6.0625,4.484512251502543
2009-03-25,81.2300033569336,82.69999694824219,79.05999755859375,81.44999694824219,64.44107818603516,441775100,3.6399993896484375,4.481102104174339
1996-03-08,64.1875,64.875,62.0,63.5,40.40960693359375,2289900,2.875,4.47906523855891
2003-03-17,83.45999908447266,86.94999694824219,83.22000122070312,86.77999877929688,60.88492202758789,88217500,3.7299957275390625,4.469201735509018
2007-10-19,153.08999633789062,156.47999572753906,149.66000366210938,149.6699981689453,114.20384216308594,297169900,6.8199920654296875,4.454890736542334
2014-12-18,204.74000549316406,212.97000122070312,203.9199981689453,206.77999877929688,182.9379119873047,257633900,9.050003051757812,4.4202416767347295
2000-01-24,145.65625,145.84375,139.40625,140.34375,94.70867919921875,7896900,6.4375,4.419652435099764
2020-03-24,234.4199981689453,244.10000610351562,233.8000030517578,243.14999389648438,240.09603881835938,235494500,10.300003051757812,4.393824388794105
2001-04-18,121.05999755859375,126.0,120.69000244140625,124.0,84.78704833984375,32481600,5.30999755859375,4.386252821476954
2015-08-25,195.42999267578125,195.4499969482422,186.9199981689453,187.27000427246094,168.14938354492188,369833100,8.529998779296875,4.364733714874645
2020-05-14,278.95001220703125,285.1099853515625,272.989990234375,284.9700012207031,281.39080810546875,121977900,12.1199951171875,4.34486273052832
1998-10-07,98.625,100.03125,95.75,97.125,64.63087463378906,14348500,4.28125,4.340937896070976
2008-11-12,88.2300033569336,88.94999694824219,85.12000274658203,85.81999969482422,66.87310791015625,454330600,3.8299942016601562,4.340920385286571
2009-04-20,85.54000091552734,87.05000305175781,83.33999633789062,83.43000030517578,66.00760650634766,293690100,3.7100067138671875,4.337160011876668
2009-02-24,75.29000091552734,77.94999694824219,74.69999694824219,77.4800033569336,60.864471435546875,426260900,3.25,4.316642263886253
2009-03-10,69.51000213623047,72.37000274658203,69.37000274658203,72.16999816894531,56.69319534301758,406227900,3.0,4.315925633436745
2008-10-31,95.08000183105469,98.56999969482422,94.4800033569336,96.83000183105469,75.45236206054688,411394000,4.089996337890625,4.3016367891515594
2011-08-05,121.76000213623047,122.06999969482422,116.86000061035156,120.08000183105469,99.32476043701172,655619200,5.209999084472656,4.278908502846016
2020-02-28,288.70001220703125,297.8900146484375,285.5400085449219,296.260009765625,290.8288269042969,385764000,12.350006103515625,4.277798954389806
2007-08-16,139.7899932861328,142.94000244140625,137.0,142.10000610351562,107.91570281982422,546743700,5.94000244140625,4.2492329399056485
2018-02-06,259.94000244140625,269.70001220703125,258.70001220703125,269.1300048828125,254.45315551757812,355026800,11.0,4.231745747744054
2002-07-23,82.55000305175781,83.23999786376953,79.75,79.94999694824219,55.56957244873047,74484100,3.4899978637695312,4.227738019078384
2009-01-23,80.9000015258789,83.98999786376953,80.56999969482422,83.11000061035156,65.28711700439453,386800600,3.4199981689453125,4.227438942447112
2011-11-30,123.48999786376953,125.22000122070312,120.0,124.98999786376953,103.92095184326172,324439500,5.220001220703125,4.227063981701315
2008-11-25,87.30000305175781,87.51000213623047,83.81999969482422,85.66000366210938,66.74844360351562,454112400,3.69000244140625,4.2268067725250225
2000-03-16,141.625,146.84375,140.875,146.34375,98.7576675415039,25601400,5.96875,4.2144748455428065
1999-05-12,135.75,137.21875,131.5,136.75,91.52265167236328,13865800,5.71875,4.212707182320442
2002-07-10,96.0,96.06999969482422,92.04000091552734,92.12000274658203,64.02837371826172,50522500,4.029998779296875,4.197915395100912
2009-01-15,84.12000274658203,85.25,81.72000122070312,84.4000015258789,66.30046844482422,532647300,3.529998779296875,4.196384526913613
2008-11-04,99.05999755859375,100.86000061035156,96.70999908447266,100.41000366210938,78.24201202392578,346793400,4.150001525878906,4.189381817240799
2009-04-02,83.08000183105469,84.61000061035156,81.12999725341797,83.43000030517578,66.00760650634766,476230700,3.4800033569335938,4.188737698887237
2008-12-16,91.87999725341797,92.0199966430664,88.18000030517578,91.87999725341797,71.59520721435547,377699500,3.839996337890625,4.179360527514356
2008-12-02,83.47000122070312,85.48999786376953,82.04000091552734,85.2699966430664,66.44451904296875,469508400,3.4499969482421875,4.133217800153191
2018-02-09,260.79998779296875,263.6099853515625,252.9199981689453,261.5,247.23919677734375,283565300,10.689987182617188,4.098921657581992
1998-09-04,99.4375,99.8125,95.75,97.75,64.81784057617188,17783800,4.0625,4.085480829666876
2000-12-08,137.0625,139.46875,133.875,133.96875,91.07798767089844,10276300,5.59375,4.081167350661195
2001-03-22,112.0199966430664,112.5999984741211,108.04000091552734,111.12000274658203,75.9801254272461,28624800,4.55999755859375,4.070699602967713
1997-03-27,79.375,79.375,76.15625,77.0,50.169498443603516,2898500,3.21875,4.05511811023622
2008-12-11,89.54000091552734,91.0,87.37000274658203,87.94000244140625,68.52507781982422,365061000,3.6299972534179688,4.054050945166432
2000-01-07,140.3125,145.75,140.0625,145.75,98.35698699951172,8066500,5.6875,4.0534521158129175
2002-10-04,82.80000305175781,82.91999816894531,79.58000183105469,80.80000305175781,56.41213607788086,68483700,3.339996337890625,4.033811853609246
2011-08-26,115.69000244140625,118.51000213623047,113.8499984741211,117.97000122070312,97.5794906616211,314495900,4.660003662109375,4.028008958223971
2020-04-08,267.9599914550781,276.0,265.25,274.0299987792969,270.58819580078125,153774500,10.75,4.0117929328275
2008-01-31,133.39999389648438,138.5399932861328,133.1999969482422,137.3699951171875,105.3747787475586,343680800,5.339996337890625,4.002995938691235
2016-06-24,203.6300048828125,210.85000610351562,202.72000122070312,203.24000549316406,186.4456024169922,333444400,8.1300048828125,3.9925377831676894
2020-02-25,323.94000244140625,324.6099853515625,311.69000244140625,312.6499938964844,306.9183349609375,218913200,12.91998291015625,3.988387606588722
1999-04-21,131.0625,135.625,130.40625,134.875,90.26781463623047,5772200,5.21875,3.9818788745827374
2009-01-02,90.44000244140625,93.44000244140625,89.8499984741211,92.95999908447266,73.02479553222656,227566300,3.5900039672851562,3.9694868093474756
2018-02-08,268.010009765625,268.1700134277344,257.5899963378906,257.6300048828125,243.58026123046875,246449500,10.58001708984375,3.9476201277317906
1999-01-13,120.40625,125.125,120.375,123.375,82.37142181396484,10810600,4.75,3.944977939268103
2018-12-21,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,231.89622497558594,255345600,9.730010986328125,3.943426590625449
2020-03-11,280.70001220703125,281.94000244140625,270.8800048828125,274.3599853515625,269.330322265625,255316300,11.05999755859375,3.9401485848302746
2018-12-19,255.1699981689453,259.3999938964844,249.35000610351562,251.25999450683594,240.6645965576172,214992800,10.04998779296875,3.938546014455336
2008-11-17,86.37999725341797,88.55999755859375,85.16000366210938,85.47000122070312,66.60037231445312,415254900,3.399993896484375,3.9360893778563306
2009-04-01,78.52999877929688,81.41999816894531,78.33000183105469,81.05999755859375,64.13251495361328,377018300,3.089996337890625,3.9347973843407864
2009-03-04,71.2300033569336,72.87000274658203,70.06999969482422,71.7300033569336,56.347557067871094,462753100,2.8000030517578125,3.9309320788979827
2002-08-05,86.48999786376953,86.93000030517578,83.55000305175781,83.7699966430664,58.224693298339844,47191300,3.3799972534179688,3.907963159788494
2020-03-09,275.29998779296875,284.19000244140625,273.45001220703125,274.2300109863281,269.20269775390625,309417300,10.739990234375,3.901195318051265
2020-06-11,311.4599914550781,312.1499938964844,300.010009765625,300.6099853515625,296.8343505859375,209243600,12.139984130859375,3.897766796352823
2002-10-08,79.80999755859375,81.30999755859375,78.19999694824219,80.37000274658203,56.1119384765625,79531000,3.1100006103515625,3.8967556765909026
2001-03-12,122.33999633789062,122.5,117.75,118.08000183105469,80.5223617553711,13972900,4.75,3.882622316646948
2020-09-03,355.8699951171875,356.3800048828125,342.5899963378906,345.3900146484375,342.5527648925781,148011100,13.790008544921875,3.8750129918598066
2020-06-15,298.0199890136719,308.2799987792969,296.739990234375,307.04998779296875,303.1934509277344,135782700,11.540008544921875,3.872226350693701
2010-05-07,112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623047,89.79193878173828,637558800,4.359992980957031,3.8707324259429217
2018-10-29,268.79998779296875,270.25,259.8500061035156,263.8599853515625,252.7332763671875,160749100,10.399993896484375,3.8690455240996915
2020-03-27,253.27000427246094,260.80999755859375,251.0500030517578,253.4199981689453,250.23704528808594,224341200,9.759994506835938,3.8535927437883255
2018-12-27,242.57000732421875,248.2899932861328,238.9600067138672,248.07000732421875,238.99667358398438,186267300,9.329986572265625,3.846306752918211
2008-11-11,90.76000213623047,92.13999938964844,88.6500015258789,89.7699966430664,69.95103454589844,418498200,3.4899978637695312,3.845303858114785
2002-07-17,92.45999908447266,93.30000305175781,89.75,90.73999786376953,63.06922149658203,48880600,3.5500030517578125,3.8395015000102735
1998-08-27,107.0,107.5625,103.46875,103.75,68.79640197753906,24887800,4.09375,3.8259345794392523
2009-03-17,76.06999969482422,78.36000061035156,75.44999694824219,78.18000030517578,61.414371490478516,356814300,2.910003662109375,3.8254287811011665
2008-11-07,91.6500015258789,94.0,90.5,93.86000061035156,73.1380844116211,380391000,3.5,3.818876095721304
2020-02-24,323.1400146484375,333.55999755859375,321.239990234375,322.4200134277344,316.5092468261719,161088400,12.32000732421875,3.8125910644716625
2001-03-29,114.69999694824219,116.5,112.13999938964844,115.4800033569336,78.9613265991211,12060300,4.3600006103515625,3.80122120867971
2008-10-30,95.77999877929688,96.54000091552734,92.9000015258789,96.30000305175781,75.03939056396484,414582100,3.6399993896484375,3.8003752725409656
2010-05-21,105.91000366210938,109.37999725341797,105.36000061035156,109.11000061035156,88.05679321289062,500909400,4.019996643066406,3.7956722727454784
2008-03-14,132.77000427246094,132.80999755859375,127.77999877929688,129.61000061035156,99.42218017578125,484687800,5.029998779296875,3.7885053983840185
2008-12-18,91.4000015258789,91.66999816894531,88.20999908447266,89.29000091552734,69.57703399658203,374673300,3.4599990844726562,3.785556922001796
2002-09-17,90.88999938964844,91.19000244140625,87.75,87.83000183105469,61.046634674072266,47609700,3.44000244140625,3.7847975184363745
1998-01-09,95.25,95.5,91.90625,92.3125,60.84324645996094,10258800,3.59375,3.7729658792650915
2011-08-10,115.26000213623047,116.27999877929688,111.94999694824219,112.29000091552734,92.88121032714844,662607400,4.3300018310546875,3.7567254475120366
2009-01-30,84.9800033569336,85.4000015258789,82.20999908447266,82.83000183105469,65.06717681884766,383383600,3.19000244140625,3.7538271539100556
2002-07-19,86.76000213623047,87.55000305175781,84.30000305175781,84.70999908447266,58.87804412841797,77572600,3.25,3.745965790661062
2020-09-04,346.1300048828125,347.8299865722656,334.8699951171875,342.57000732421875,339.7558898925781,139156300,12.959991455078125,3.7442554162462525
2000-12-19,132.46875,134.96875,130.015625,130.015625,88.66161346435547,9616600,4.953125,3.739089407879217
2010-06-29,106.0199966430664,107.51000213623047,103.55000305175781,104.20999908447266,84.50239562988281,373649500,3.9599990844726562,3.7351435671184166
2002-08-08,88.41999816894531,91.0999984741211,87.80000305175781,90.94999694824219,63.215171813964844,48339800,3.2999954223632812,3.732182188081405
1998-10-06,100.75,101.28125,97.53125,98.59375,65.6082534790039,12621000,3.75,3.722084367245657
2002-08-02,88.5,88.91000366210938,85.62000274658203,86.79000091552734,60.32374954223633,51772900,3.2900009155273438,3.717515158787959
1997-12-19,94.53125,95.875,92.375,94.78125,62.47040557861328,8556000,3.5,3.7024793388429753
2020-04-07,274.2099914550781,275.0299987792969,264.8900146484375,265.1300048828125,261.79998779296875,201427200,10.139984130859375,3.697890101324239
1998-10-02,98.875,100.875,97.21875,100.71875,67.02230072021484,14351800,3.65625,3.697850821744627
2002-07-18,90.69999694824219,91.0999984741211,87.75,87.80000305175781,61.025779724121094,32656700,3.3499984741210938,3.693493480526538
2001-03-20,117.9000015258789,118.45999908447266,114.11000061035156,114.19999694824219,78.08612060546875,15083900,4.349998474121094,3.6895660880600367
2008-09-19,126.69999694824219,128.0,123.33000183105469,124.12000274658203,96.71744537353516,501087800,4.6699981689453125,3.6858707825013117
2011-10-03,112.48999786376953,113.94999694824219,109.80999755859375,109.93000030517578,91.3995590209961,365136800,4.1399993896484375,3.6803266674981754
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,88.17171478271484,14909000,4.579994201660156,3.668691393793374
2009-05-26,88.36000061035156,91.55999755859375,88.31999969482422,91.30000305175781,72.23410034179688,236318500,3.2399978637695312,3.6668151215358393
2011-08-04,124.41999816894531,124.62000274658203,120.05999755859375,120.26000213623047,99.4736328125,520721800,4.560005187988281,3.6650098497802728
2020-10-28,332.1000061035156,338.25,326.1300048828125,326.6600036621094,325.2734680175781,127094300,12.1199951171875,3.649501624341945
1998-10-05,99.59375,99.96875,96.34375,98.6875,65.67059326171875,12807200,3.625,3.6397866331973643
2009-02-25,77.13999938964844,78.41999816894531,75.62999725341797,76.87000274658203,60.38528060913086,461985800,2.7900009155273438,3.616801837700999
2007-02-27,143.8800048828125,144.1999969482422,139.0,139.5,105.06975555419922,274466500,5.1999969482421875,3.6141206364828005
2000-03-21,145.53125,149.75,144.5,149.1875,100.93258666992188,13612600,5.25,3.6074726218595665
1998-01-12,91.125,94.1875,90.90625,94.0,61.95547866821289,12097900,3.28125,3.60082304526749
2000-10-13,132.9375,137.65625,132.875,137.5625,93.52123260498047,11778800,4.78125,3.596614950634697
2001-10-25,107.44999694824219,110.5999984741211,106.73999786376953,110.56999969482422,76.10359191894531,27467900,3.8600006103515625,3.592369213570936
2008-01-17,137.80999755859375,137.8800048828125,132.92999267578125,133.42999267578125,102.35242462158203,397892600,4.95001220703125,3.591910815415707
2008-12-22,88.58000183105469,88.66999816894531,85.48999786376953,87.05999755859375,68.39005279541016,243759500,3.1800003051757812,3.589975434004705
